"","x"
"69162",775
"69163",39723.8127413127
"69164",0
"69165",36346.1872586873
"69166",39774.6118012422
"69167",5925.38819875776
"69168",29680
"69169",40
"69170",36199.0457842248
"69171",13160.9542157752
"69172",21492.7689694224
"69173",6037.23103057758
"69174",19540
"69175",31797.8734177215
"69176",29852.1265822785
"69177",22508.2704402516
"69178",17981.7295597484
"69179",10009.0865690643
"69180",18660.9134309357
"69181",33714.7584269663
"69182",35925.2415730337
"69183",22079.7014925373
"69184",10220.2985074627
"69185",12740
"69186",16669.0528375734
"69187",8940.94716242662
"69188",16800
"69189",4432.43038981702
"69190",34147.569610183
"69191",25176.3934426229
"69192",15903.606557377
"69193",15954.3119081201
"69194",35295.6880918799
"69195",0
"69196",14518.6530978749
"69197",20121.3469021251
"69198",16890
"69199",17402.9963150622
"69200",5337.00368493782
"69201",28960
"69202",13174.6
"69203",11875.4
"69204",8400
"69205",9831.35815921036
"69206",74348.6418407896
"69207",17729.8749441715
"69208",6770.1250558285
"69209",1920
"69210",21367.082781457
"69211",41342.9172185431
"69212",275.455417066155
"69213",1764.54458293384
"69214",9000
"69215",29230
"69216",0
"69217",17650
"69218",19859.1614814815
"69219",19040.8385185185
"69220",25412.1454122697
"69221",38767.8545877303
"69222",8990
"69223",0
"69224",0
"69225",39477.6769061986
"69226",19672.3230938014
"69227",20795.7983677388
"69228",67265.8242918867
"69229",25098.3773403745
"69230",24928.7777303754
"69231",25861.2222696246
"69232",15124.6669980119
"69233",11275.3330019881
"69234",6026.53115100317
"69235",16923.4688489968
"69236",775
"69237",55605
"69238",42080
"69239",0
"69240",25015
"69241",5605
"69242",0
"69243",8979.74922706973
"69244",30740.3641360357
"69245",20579.8866368945
"69246",11060
"69247",22350
"69248",8980
"69249",29660
"69250",37927.2956467272
"69251",30662.7043532728
"69252",22927.3103958565
"69253",7112.68960414354
"69254",26370
"69255",26865
"69256",4535
"69257",12260
"69258",11790.0698649278
"69259",29169.9301350722
"69260",22530
"69261",44963.8439306358
"69262",38106.1560693642
"69263",35372.0605355064
"69264",18027.9394644936
"69265",48466.6676899463
"69266",89903.3323100537
"69267",0
"69268",41190
"69269",3083.60357841767
"69270",34306.3964215823
"69271",57329.7334348819
"69272",24150.2665651181
"69273",15210
"69274",40445.7469621158
"69275",10234.2530378842
"69276",22668.0299401198
"69277",18831.9700598802
"69278",21762.3058013766
"69279",22068.2989183874
"69280",9489.39528023599
"69281",3330
"69282",27280
"69283",11618.4026996625
"69284",10451.5973003375
"69285",0
"69286",37760
"69287",14810
"69288",18110
"69289",16681.5175644028
"69290",27478.4824355972
"69291",13664.0985324948
"69292",21935.9014675052
"69293",0
"69294",10843.8307771842
"69295",27994.959503705
"69296",26661.2097191108
"69297",22596.4389157074
"69298",34083.5610842926
"69299",0
"69300",9982.30864197531
"69301",6237.69135802469
"69302",70920
"69303",36922.952876377
"69304",20216.8788249694
"69305",8600.16829865361
"69306",11915
"69307",1565
"69308",5700
"69309",23960
"69310",7010
"69311",27740
"69312",28276.1469873007
"69313",13103.8530126993
"69314",25341.7672826831
"69315",62208.2327173169
"69316",4506.80443548387
"69317",15363.1955645161
"69318",9650
"69319",19400
"69320",10875
"69321",10475
"69322",37575
"69323",695
"69324",29530
"69325",15367.1092669433
"69326",19302.8907330567
"69327",28300
"69328",5120
"69329",22778.3033120279
"69330",15721.6966879721
"69331",6955.17095310136
"69332",96124.8290468986
"69333",20152.4665981501
"69334",21727.5334018499
"69335",28705.1897666573
"69336",9564.81023334271
"69337",22948.3361064892
"69338",18701.6638935108
"69339",13306.8813131313
"69340",5643.11868686869
"69341",20310
"69342",15530
"69343",35720
"69344",17704.705629566
"69345",30145.294370434
"69346",18041.7152542373
"69347",2490
"69348",12556.0693301998
"69349",13523.9306698002
"69350",20230
"69351",34640
"69352",19755
"69353",2155
"69354",11296.7261314833
"69355",54933.2738685167
"69356",31370.3111557213
"69357",43199.6888442787
"69358",0
"69359",14527.6393088553
"69360",13732.3606911447
"69361",16110
"69362",6340
"69363",23920
"69364",23520.3465346535
"69365",18339.6534653465
"69366",34770.6450270495
"69367",-9550.64502704952
"69368",305
"69369",52591.3008130081
"69370",8793.69918699187
"69371",0
"69372",0
"69373",22820
"69374",24820
"69375",18318.0010548523
"69376",24741.9989451477
"69377",21114.2262443439
"69378",13095.7737556561
"69379",29162.7588912134
"69380",60967.2411087866
"69381",45770
"69382",24718.0892080892
"69383",32101.9107919108
"69384",27621.020586947
"69385",41598.4099868594
"69386",23140.5694261936
"69387",40975.3194396994
"69388",37464.6805603007
"69389",32380.508091178
"69390",27149.491908822
"69391",31590.1545053233
"69392",19729.8454946767
"69393",0
"69394",52060
"69395",16130
"69396",45995.1849759955
"69397",27534.8150240045
"69398",1992.58666666667
"69399",3927.41333333333
"69400",23770
"69401",25990
"69402",19537.077294686
"69403",2318.83574879227
"69404",10154.0869565217
"69405",43405.0426026336
"69406",23864.9573973664
"69407",22910
"69408",21340
"69409",16340
"69410",15355.1975128018
"69411",17094.8024871982
"69412",7020.76811594203
"69413",21699.231884058
"69414",17529.6276764054
"69415",81990.3723235946
"69416",19330
"69417",17240.9532374101
"69418",17179.0467625899
"69419",42274.652398736
"69420",-3494.652398736
"69421",0
"69422",9900
"69423",17900
"69424",21635
"69425",1415
"69426",28296.1031907671
"69427",18083.8968092329
"69428",0
"69429",28490
"69430",17905.1219512195
"69431",28414.8780487805
"69432",24990
"69433",22584.8896966658
"69434",20295.1103033342
"69435",0
"69436",27096.1787072243
"69437",15533.8212927757
"69438",17550
"69439",6560
"69440",12660
"69441",25440
"69442",31525.1121318563
"69443",10534.8878681437
"69444",35642.819843342
"69445",11757.180156658
"69446",21706.1885374256
"69447",18233.8114625744
"69448",30840
"69449",24990
"69450",20300
"69451",24344.1187510664
"69452",19548.8960928169
"69453",21466.9851561167
"69454",31017.0864427861
"69455",6412.91355721393
"69456",45193.2485392618
"69457",29076.7514607382
"69458",10604.1164856861
"69459",24215.8835143139
"69460",1640
"69461",32736.8624052004
"69462",21973.1375947996
"69463",19773
"69464",18657
"69465",27140
"69466",51263.6957138802
"69467",21736.3042861198
"69468",0
"69469",22771.5549709222
"69470",16398.4450290778
"69471",0
"69472",9730
"69473",20010
"69474",28686.5285848172
"69475",26583.4714151828
"69476",0
"69477",14640
"69478",23510
"69479",16957.0513568719
"69480",18472.9486431281
"69481",16480
"69482",16650
"69483",4799.5692536205
"69484",235
"69485",31808.969550687
"69486",21511.8733754178
"69487",6304.58782027479
"69488",10199.2803030303
"69489",5670.7196969697
"69490",19596.6432978127
"69491",17713.3567021873
"69492",13780
"69493",60628.9694302918
"69494",17881.0305697082
"69495",15487.2770430654
"69496",18652.7229569346
"69497",11850
"69498",39146.9178082192
"69499",16853.0821917808
"69500",38200
"69501",0
"69502",22300.4394861393
"69503",15719.5605138607
"69504",8158.15789473684
"69505",22401.8421052632
"69506",19870
"69507",0
"69508",8416.08510638298
"69509",7623.91489361702
"69510",14042.7838827839
"69511",13637.2161172161
"69512",31966.2410003789
"69513",5993.75899962107
"69514",24583.1773693005
"69515",21106.8226306995
"69516",26624.2556216077
"69517",18095.607392091
"69518",3710.13698630137
"69519",17230
"69520",19487.9809358752
"69521",6863.77816291161
"69522",10268.2409012132
"69523",13814.5068493151
"69524",23955.4931506849
"69525",11666.7686218064
"69526",16163.2313781936
"69527",19430.1805674978
"69528",31469.8194325021
"69529",32686.4811390533
"69530",29933.5188609467
"69531",39472.4356248524
"69532",4187.56437514765
"69533",0
"69534",15035.5079928952
"69535",19154.4920071048
"69536",0
"69537",0
"69538",60
"69539",24490
"69540",0
"69541",0
"69542",26130
"69543",0
"69544",33080
"69545",19220
"69546",21922.4443545123
"69547",25454.2776203966
"69548",4263.27802509106
"69549",31170
"69550",60
"69551",42685.5902883156
"69552",25524.4097116844
"69553",18440
"69554",12680
"69555",16499.6436132675
"69556",12910.3563867325
"69557",24430
"69558",9922.46212121212
"69559",6297.53787878788
"69560",13160
"69561",35460
"69562",11400
"69563",18312.82001782
"69564",16997.17998218
"69565",9630
"69566",23940
"69567",13499.2756644085
"69568",26080.7243355915
"69569",18211.6124960555
"69570",17238.3875039445
"69571",40142.7409148436
"69572",17527.2590851564
"69573",17267.9111589302
"69574",23852.0888410698
"69575",3315
"69576",18205
"69577",28284.2926214
"69578",25745.7073786
"69579",11070
"69580",51454.8022661631
"69581",55475.1977338369
"69582",0
"69583",24661.9175005105
"69584",25848.0824994895
"69585",10260
"69586",34473.7951807229
"69587",36176.2048192771
"69588",27040
"69589",14180
"69590",25323.1535433071
"69591",29816.8464566929
"69592",24950
"69593",21816.8930891908
"69594",2483.10691080921
"69595",16040
"69596",26910
"69597",9700
"69598",6440
"69599",31140
"69600",9203.4665309239
"69601",16676.6352761517
"69602",14479.8981929244
"69603",14267.1997585999
"69604",2322.80024140012
"69605",26263.6311941511
"69606",14976.3688058489
"69607",17691.1766132945
"69608",24978.8233867055
"69609",11513.3333333333
"69610",21156.6666666667
"69611",30262.230876217
"69612",6817.76912378303
"69613",23830
"69614",28190
"69615",50383.6745122329
"69616",19766.3254877671
"69617",18700.2338244715
"69618",13879.7661755285
"69619",24070
"69620",17540
"69621",29840
"69622",5450
"69623",0
"69624",16312.1186685962
"69625",68966.7554269175
"69626",5913.53690303907
"69627",17677.5890014472
"69628",62647.5051475635
"69629",59542.4948524365
"69630",13841.8872870249
"69631",40598.1127129751
"69632",18919.5391705069
"69633",28090.4608294931
"69634",27610
"69635",40808.4217961655
"69636",890
"69637",9741.57820383451
"69638",21770
"69639",13033.8033395176
"69640",34701.5955473098
"69641",19224.6011131725
"69642",19710
"69643",3350
"69644",24040
"69645",19650
"69646",21710
"69647",18441.6642547033
"69648",19778.3357452967
"69649",15131.0592334495
"69650",13608.9407665505
"69651",24010.947741364
"69652",22869.052258636
"69653",0
"69654",39160
"69655",33010
"69656",16366.4733290488
"69657",44303.5266709512
"69658",13520
"69659",18370
"69660",42766.3851463463
"69661",271993.614853654
"69662",5460
"69663",14320
"69664",8230
"69665",22950
"69666",22616.7059780399
"69667",28103.2940219601
"69668",9284.11535968892
"69669",13188.2436811406
"69670",9567.64095917045
"69671",9568.26763264436
"69672",38871.7323673556
"69673",22561.1567635904
"69674",26668.8432364096
"69675",23910
"69676",0
"69677",12180.7112485504
"69678",68069.2887514496
"69679",19984.9741676234
"69680",26515.0258323766
"69681",0
"69682",7250
"69683",14898.0187435935
"69684",12488.802167228
"69685",42923.1790891785
"69686",10096.5758754864
"69687",24398.6964980545
"69688",7834.72762645914
"69689",26990
"69690",8665
"69691",17145
"69692",31779.9143179256
"69693",14160.0856820744
"69694",22170
"69695",0
"69696",33790
"69697",20992.995658466
"69698",29127.004341534
"69699",32701.1293560878
"69700",39858.8706439122
"69701",0
"69702",63140
"69703",11560
"69704",30903.927996782
"69705",20606.072003218
"69706",15054.4311377246
"69707",22945.7784431138
"69708",10989.7904191617
"69709",7860
"69710",33710.3968009843
"69711",3439.60319901569
"69712",44206.0057100755
"69713",17233.9942899245
"69714",10675
"69715",9805
"69716",14044.4980271811
"69717",33415.5019728189
"69718",1460
"69719",20610
"69720",16419.7079129049
"69721",4260.29208709506
"69722",15460
"69723",49214.2860941239
"69724",68755.7139058761
"69725",52370
"69726",32841.5270221255
"69727",33588.4729778745
"69728",13791.3375796178
"69729",838.662420382166
"69730",19720
"69731",18950
"69732",1140.84821428571
"69733",12309.1517857143
"69734",17260
"69735",19347.1293375394
"69736",13132.8706624606
"69737",2660
"69738",25890
"69739",38600.2198607549
"69740",1895
"69741",15964.7801392451
"69742",12810
"69743",36750
"69744",23200
"69745",10062.7134348114
"69746",22657.2865651886
"69747",18460
"69748",17720
"69749",14380.8317706938
"69750",29159.1682293062
"69751",26100
"69752",0
"69753",12200
"69754",3743.1569664903
"69755",19016.8430335097
"69756",9570
"69757",30784.6153846154
"69758",22575.3846153846
"69759",21200
"69760",19280
"69761",6801.7389927146
"69762",30018.2610072854
"69763",18200
"69764",19900
"69765",50280
"69766",15647.1502590674
"69767",7582.84974093264
"69768",48260
"69769",5100
"69770",46820
"69771",63820
"69772",35430
"69773",2471.61016949153
"69774",4508.38983050847
"69775",20493.0816831683
"69776",5306.91831683168
"69777",20269.0702702703
"69778",7920.92972972973
"69779",16183.2225762403
"69780",5996.77742375967
"69781",44175.7025069638
"69782",48654.2974930362
"69783",5143.29088738559
"69784",32336.7091126144
"69785",16910
"69786",7040
"69787",14734.8871709152
"69788",2595.11282908483
"69789",33005.2611077298
"69790",52204.7388922702
"69791",30087.8587282935
"69792",33088.1877529704
"69793",17053.9535187361
"69794",25390
"69795",17260
"69796",14580
"69797",21620
"69798",27554.676295841
"69799",24125.323704159
"69800",0
"69801",31614.1279142252
"69802",18781.3090637078
"69803",35884.5630220671
"69804",24195.7618787548
"69805",13964.2381212452
"69806",43696.6872157655
"69807",58183.3127842345
"69808",18640
"69809",179551.001215533
"69810",30588.9987844668
"69811",0
"69812",20110
"69813",7198.43197879859
"69814",23501.5680212014
"69815",23166.5925239419
"69816",11223.4074760581
"69817",6880
"69818",24750
"69819",28914.0516967967
"69820",6425.9483032033
"69821",52505.5936015996
"69822",1974.4063984004
"69823",12620
"69824",12620
"69825",9594.44377630788
"69826",7325.55622369212
"69827",16060
"69828",42170
"69829",9820
"69830",11057.9761904762
"69831",20972.0238095238
"69832",30310
"69833",56661.2594649167
"69834",23448.7405350833
"69835",39663.4274411077
"69836",18016.5725588923
"69837",23900
"69838",3601.92771084337
"69839",31809.5240963855
"69840",1958.54819277108
"69841",0
"69842",9180
"69843",19087.725
"69844",22362.275
"69845",39040
"69846",18550
"69847",25491.1182401467
"69848",11738.8817598533
"69849",16699.3957703927
"69850",14560.6042296073
"69851",28445.0182704019
"69852",33664.9817295981
"69853",33950
"69854",12125.0943396226
"69855",15514.9056603774
"69856",6609.21810699589
"69857",31580.7818930041
"69858",15230
"69859",33980
"69860",16110
"69861",12820.5624142661
"69862",32439.4375857339
"69863",31630
"69864",23801.3151302605
"69865",19098.6848697395
"69866",18050.8961397059
"69867",26839.1038602941
"69868",21864.1375038712
"69869",10835.8624961288
"69870",25180.415282392
"69871",12079.584717608
"69872",11680
"69873",30021.0681616996
"69874",4028.93183830038
"69875",10414.9944506104
"69876",8775.00554938957
"69877",11875.0977443609
"69878",5740
"69879",744.902255639098
"69880",0
"69881",13037.895302976
"69882",15172.104697024
"69883",67359.8689924725
"69884",73680.1310075275
"69885",14650
"69886",2720
"69887",16520
"69888",10555.857615894
"69889",18934.142384106
"69890",24700
"69891",14140
"69892",20320
"69893",13890
"69894",31596.5637925549
"69895",963.436207445116
"69896",26028.5899903754
"69897",16661.4100096246
"69898",10451.5847860539
"69899",20134.9841521395
"69900",9103.43106180666
"69901",11625.9581320451
"69902",14714.0418679549
"69903",26843.90983189
"69904",16366.09016811
"69905",4259.43729903537
"69906",20660.5627009646
"69907",45551.6073619632
"69908",62068.3926380368
"69909",26797.3990374555
"69910",24942.6009625445
"69911",27562.8305502327
"69912",18577.1694497673
"69913",45250.5951665264
"69914",42069.4048334736
"69915",21660
"69916",31630
"69917",21740
"69918",6770
"69919",17520
"69920",0
"69921",12672.9461077844
"69922",31677.0538922156
"69923",0
"69924",11430
"69925",17128.4634760705
"69926",18991.5365239295
"69927",14580
"69928",19255
"69929",5525
"69930",19233.0888575458
"69931",2106.91114245416
"69932",12760
"69933",40
"69934",21974.8813843148
"69935",15025.1186156852
"69936",12042.0406567631
"69937",23664.4956997654
"69938",5113.46364347146
"69939",25845
"69940",1485
"69941",20333.123987034
"69942",20974.3517017828
"69943",9742.52431118314
"69944",-2423.33333333333
"69945",1803.33333333333
"69946",11306.5833874108
"69947",12123.4166125892
